,date,cdb5y,cdb10y,loan5y,basis5y,basis10y,cdb5y_ma30,cdb10y_ma30,basis5y_ma30,basis10y_ma30,cdb5y_ma90,cdb10y_ma90,basis5y_ma90,basis10y_ma90,cdb5y_ma180,cdb10y_ma180,basis5y_ma180,basis10y_ma180,cdb5y_ma360,cdb10y_ma360,basis5y_ma360,basis10y_ma360,cdb5y_ma1800,cdb10y_ma1800,basis5y_ma1800,basis10y_ma1800
3077,2010-06-05,3.0188,3.5902,5.94,2.9212000000000002,2.3498000000000006,3.012529999999991,3.582143333333349,2.9274700000000093,2.3578566666666516,3.190075555555547,3.6930733333333303,2.7499244444444533,2.24692666666667,3.376256111111121,3.8465033333333243,2.5637438888888795,2.093496666666676,3.3810713888888864,3.8951322222222227,2.558928611111114,2.0448677777777777,3.472023111111101,3.951069888888901,2.4679768888888995,1.9889301111110993
3078,2010-06-06,3.0188,3.5902,5.94,2.9212000000000002,2.3498000000000006,3.0095633333333245,3.581673333333349,2.930436666666676,2.3583266666666516,3.187606666666658,3.69072333333333,2.7523933333333424,2.2492766666666704,3.3726355555555663,3.8436438888888795,2.567364444444434,2.096356111111121,3.381609166666664,3.894554444444445,2.5583908333333363,2.0454455555555553,3.472060388888879,3.9510501666666786,2.4679396111111216,1.9889498333333218
3079,2010-06-07,3.0095,3.5834,5.94,2.9305000000000003,2.3566000000000003,3.006286666666658,3.580976666666682,2.9337133333333423,2.3590233333333184,3.184685555555547,3.688344444444441,2.7553144444444535,2.2516555555555593,3.3691327777777884,3.840727777777768,2.570867222222212,2.099272222222232,3.3821044444444417,3.893876388888889,2.5578955555555587,2.046123611111111,3.4720924999999903,3.9510266666666793,2.46790750000001,1.988973333333321
3080,2010-06-08,3.024,3.583,5.94,2.9160000000000004,2.357,3.0034933333333247,3.5802666666666823,2.9365066666666757,2.359733333333318,3.181542222222214,3.6859244444444412,2.7584577777777866,2.254075555555559,3.3657066666666773,3.837807777777768,2.574293333333323,2.1021922222222322,3.3826399999999968,3.8931972222222226,2.5573600000000036,2.0468027777777777,3.472112777777768,3.9510391111111236,2.4678872222222323,1.9889608888888768
3081,2010-06-09,3.0314,3.5912,5.94,2.9086000000000003,2.3488,3.0006466666666585,3.579546666666682,2.939353333333342,2.3604533333333184,3.1783355555555475,3.6832344444444414,2.761664444444453,2.256765555555559,3.3623211111111213,3.83493499999999,2.577678888888879,2.1050650000000104,3.3831961111111077,3.892540833333334,2.5568038888888927,2.0474591666666666,3.472132277777768,3.95105927777779,2.4678677222222323,1.9889407222222104
3082,2010-06-10,3.0613,3.6014,5.94,2.8787000000000003,2.3386000000000005,3.000156666666659,3.5783566666666817,2.9398433333333416,2.3616433333333187,3.1754299999999924,3.680999999999997,2.764570000000008,2.2590000000000034,3.3591016666666764,3.8321188888888793,2.580898333333324,2.107881111111121,3.3837802777777743,3.8919225,2.556219722222226,2.0480775,3.4722157777777682,3.951080111111123,2.467784222222232,1.9889198888888773
3083,2010-06-11,3.0716,3.6166,5.94,2.8684000000000003,2.3234000000000004,3.0011333333333257,3.5778000000000154,2.9388666666666747,2.362199999999985,3.1726388888888817,3.6789344444444416,2.7673611111111187,2.2610655555555588,3.3559394444444544,3.8293872222222123,2.584060555555546,2.110612777777788,3.384343611111108,3.8914025000000008,2.5556563888888926,2.0485974999999996,3.4723034444444347,3.951051611111123,2.4676965555555657,1.9889483888888773
3084,2010-06-12,3.0719,3.6111,5.94,2.8681000000000005,2.3289000000000004,3.0033966666666587,3.5781100000000152,2.9366033333333417,2.361889999999985,3.1698511111111043,3.676807777777775,2.770148888888896,2.2631922222222256,3.3528561111111213,3.8267766666666563,2.587143888888879,2.113223333333344,3.3849677777777742,3.8908966666666673,2.555032222222226,2.049103333333333,3.472490055555546,3.9511036111111233,2.4675099444444544,1.988896388888877
3085,2010-06-13,3.0831,3.6219,5.94,2.8569000000000004,2.3181000000000003,3.006126666666659,3.578460000000015,2.9338733333333415,2.3615399999999855,3.167497777777771,3.6748711111111083,2.7725022222222293,2.265128888888892,3.3497500000000096,3.824294444444434,2.590249999999991,2.1157055555555666,3.3856399999999964,3.8904261111111116,2.554360000000004,2.049573888888889,3.472682888888879,3.9511616111111234,2.467317111111121,1.988838388888877
3086,2010-06-14,3.0831,3.6219,5.94,2.8569000000000004,2.3181000000000003,3.008856666666659,3.5788100000000145,2.9311433333333414,2.361189999999986,3.1654588888888826,3.673169999999997,2.774541111111118,2.2668300000000032,3.346640000000009,3.821880555555545,2.5933599999999912,2.1181194444444555,3.3862702777777747,3.88995638888889,2.5537297222222257,2.05004361111111,3.472875722222213,3.9512196111111235,2.4671242777777875,1.9887803888888769
3087,2010-06-15,3.0831,3.6219,5.94,2.8569000000000004,2.3181000000000003,3.011586666666659,3.5791600000000146,2.9284133333333413,2.360839999999986,3.163859999999994,3.6719988888888855,2.7761400000000065,2.268001111111115,3.3435283333333423,3.8194172222222114,2.596471666666658,2.120582777777789,3.3869005555555525,3.8894866666666683,2.553099444444448,2.050513333333332,3.4730262777777683,3.951270944444457,2.466973722222232,1.9887290555555435
3088,2010-06-16,3.0831,3.6219,5.94,2.8569000000000004,2.3181000000000003,3.015003333333326,3.579380000000014,2.9249966666666745,2.360619999999986,3.1621899999999936,3.6713199999999966,2.7778100000000068,2.268680000000004,3.3404166666666755,3.8169694444444335,2.599583333333325,2.123030555555567,3.3875308333333307,3.8890169444444465,2.5524691666666697,2.050983055555554,3.4731983888888793,3.9513211111111235,2.466801611111121,1.988678888888877
3089,2010-06-17,3.08,3.6215,5.94,2.8600000000000003,2.3185000000000002,3.018966666666659,3.581260000000014,2.9210333333333414,2.3587399999999863,3.160178888888882,3.6703611111111076,2.779821111111118,2.2696388888888928,3.337287777777787,3.8145194444444335,2.6027122222222134,2.125480555555567,3.3881808333333305,3.8885050000000017,2.55181916666667,2.0514949999999987,3.473423833333323,3.9513918888889017,2.4665761666666772,1.9886081111110987
3090,2010-06-18,3.2413,3.6886,5.94,2.6987000000000005,2.2514000000000003,3.028676666666659,3.586370000000014,2.9113233333333413,2.3536299999999866,3.159959999999993,3.6701477777777742,2.780040000000007,2.269852222222226,3.3350550000000094,3.8124422222222107,2.604944999999991,2.1275577777777896,3.389231111111108,3.888109722222224,2.5507688888888924,2.0518902777777766,3.47369799999999,3.951455833333346,2.4663020000000104,1.9885441666666543
3091,2010-06-19,3.2413,3.6886,5.94,2.6987000000000005,2.2514000000000003,3.038139999999992,3.5913233333333467,2.9018600000000085,2.3486766666666536,3.1597411111111047,3.669934444444441,2.7802588888888957,2.2700655555555596,3.3328116666666765,3.810387222222211,2.607188333333324,2.1296127777777896,3.3902727777777746,3.887631111111113,2.549727222222226,2.0523688888888874,3.4740079999999898,3.9515871666666795,2.4659920000000106,1.9884128333333209
3092,2010-06-20,3.2413,3.6886,5.94,2.6987000000000005,2.2514000000000003,3.0475799999999915,3.596470000000013,2.892420000000009,2.3435299999999875,3.1592799999999936,3.669667777777774,2.7807200000000067,2.270332222222226,3.330572222222232,3.8083638888888767,2.6094277777777686,2.1316361111111237,3.391307222222219,3.887186111111113,2.5486927777777812,2.0528138888888874,3.4743179999999896,3.9517185000000135,2.465682000000011,1.988281499999987
3093,2010-06-21,3.2509,3.6751,5.94,2.6891000000000003,2.2649000000000004,3.0573399999999915,3.6011666666666797,2.882660000000009,2.3388333333333207,3.158924444444438,3.6689788888888852,2.7810755555555624,2.271021111111115,3.328394444444454,3.8062644444444325,2.6116055555555464,2.133735555555568,3.39236583333333,3.8866455555555572,2.54763416666667,2.053354444444443,3.4746333333333235,3.9518423333333472,2.465366666666677,1.9881576666666532
3094,2010-06-22,3.2173,3.6654,5.94,2.7227000000000006,2.2746000000000004,3.0659799999999913,3.6055400000000133,2.874020000000009,2.334459999999987,3.158184444444438,3.667883333333329,2.7818155555555624,2.2721166666666712,3.3260266666666762,3.80413722222221,2.613973333333324,2.1358627777777905,3.393331111111108,3.8860780555555574,2.546668888888892,2.053921944444443,3.4748836666666567,3.9519748333333466,2.4651163333333437,1.9880251666666537
3095,2010-06-23,3.2188,3.6854,5.94,2.7212000000000005,2.2546000000000004,3.074166666666658,3.61003666666668,2.8658333333333426,2.3299633333333203,3.1575766666666603,3.666769999999996,2.78242333333334,2.2732300000000043,3.3236644444444536,3.8022433333333208,2.6163355555555468,2.1377566666666796,3.394300555555553,3.8855661111111135,2.5456994444444474,2.054433888888887,3.4751282222222124,3.9520593888889026,2.464871777777788,1.9879406111110978
3096,2010-06-24,3.2296,3.6767,5.94,2.7104000000000004,2.2633000000000005,3.082253333333325,3.6142933333333462,2.8577466666666753,2.325706666666654,3.157075555555549,3.6657633333333295,2.7829244444444514,2.274236666666671,3.3213622222222314,3.8003011111110987,2.618637777777769,2.1396988888889017,3.3953369444444417,3.8850441666666686,2.5446630555555587,2.0549558333333318,3.4753860555555454,3.952109111111125,2.464613944444455,1.9878908888888756
3097,2010-06-25,3.2317,3.6631,5.94,2.7083000000000004,2.2769000000000004,3.090139999999992,3.6180433333333464,2.8498600000000085,2.321956666666654,3.156597777777771,3.6646055555555517,2.783402222222229,2.2753944444444487,3.319071666666676,3.798283333333321,2.620928333333324,2.1417166666666794,3.396355277777775,3.8844830555555574,2.5436447222222256,2.055516944444443,3.475713333333323,3.952204944444458,2.4642866666666774,1.9877950555555426
3098,2010-06-26,3.2317,3.6631,5.94,2.7083000000000004,2.2769000000000004,3.097689999999992,3.6211766666666794,2.8423100000000083,2.318823333333321,3.1561199999999934,3.6634477777777743,2.783880000000007,2.276552222222226,3.3167422222222323,3.796326666666654,2.623257777777768,2.1436733333333464,3.3973547222222193,3.883886944444446,2.542645277777781,2.0561130555555542,3.4760111666666567,3.9522792222222356,2.4639888333333437,1.9877207777777648
3099,2010-06-27,3.2317,3.6631,5.94,2.7083000000000004,2.2769000000000004,3.1052166666666587,3.62403666666668,2.8347833333333416,2.3159633333333205,3.1555055555555493,3.6618977777777744,2.784494444444451,2.278102222222226,3.314408333333344,3.7943811111110985,2.6255916666666566,2.145618888888902,3.3983366666666637,3.8832905555555572,2.5416633333333367,2.056709444444443,3.47630899999999,3.952353500000013,2.4636910000000105,1.9876464999999874
3100,2010-06-28,3.1872,3.65,5.94,2.7528000000000006,2.2900000000000005,3.1112599999999926,3.6264600000000136,2.828740000000008,2.313539999999987,3.154002222222216,3.660166666666663,2.7859977777777845,2.2798333333333374,3.3118250000000105,3.7923594444444317,2.62817499999999,2.1476405555555687,3.3991655555555527,3.882660000000002,2.5408344444444477,2.057339999999998,3.4765821111111013,3.9524205000000125,2.463417888888899,1.9875794999999878
3101,2010-06-29,3.1264,3.6325,5.94,2.8136000000000005,2.3075000000000006,3.1152766666666594,3.628300000000013,2.824723333333341,2.311699999999987,3.151817777777772,3.658384444444441,2.7881822222222286,2.2816155555555593,3.308931666666677,3.7902416666666543,2.6310683333333236,2.149758333333346,3.3998255555555534,3.8819808333333357,2.540174444444447,2.0580191666666647,3.4768279444444348,3.952456444444457,2.4631720555555656,1.9875435555555434
3102,2010-06-30,3.0988,3.5971,5.94,2.8412,2.3429,3.118506666666659,3.629150000000013,2.821493333333341,2.3108499999999874,3.1493577777777717,3.656242222222219,2.7906422222222287,2.2837577777777813,3.30588500000001,3.78792722222221,2.63411499999999,2.1520727777777906,3.4004088888888866,3.881203333333336,2.539591111111114,2.0587966666666646,3.4770402222222123,3.952477222222235,2.462959777777788,1.9875227777777655
3103,2010-07-01,3.0995,3.5974,5.94,2.8405000000000005,2.3426000000000005,3.1207266666666595,3.6295366666666795,2.819273333333341,2.310463333333321,3.1468911111111044,3.654104444444441,2.793108888888896,2.2858955555555593,3.3028422222222327,3.785614444444432,2.6371577777777677,2.154385555555568,3.4007941666666643,3.880408333333336,2.539205833333336,2.0595916666666643,3.4771717222222125,3.9525055555555677,2.462828277777788,1.9874944444444327
3104,2010-07-02,3.0802,3.5736,5.94,2.8598000000000003,2.3664000000000005,3.122819999999993,3.628783333333346,2.8171800000000076,2.3112166666666543,3.144209999999993,3.6517022222222186,2.7957900000000073,2.2882977777777818,3.2996922222222325,3.7831694444444324,2.640307777777768,2.156830555555568,3.4010319444444423,3.8795444444444467,2.538968055555558,2.0604555555555537,3.4774154999999904,3.952537833333345,2.46258450000001,1.9874621666666554
3105,2010-07-03,3.0802,3.5736,5.94,2.8598000000000003,2.3664000000000005,3.124879999999993,3.6282766666666793,2.8151200000000074,2.311723333333321,3.1415288888888817,3.649299999999996,2.7984711111111187,2.290700000000004,3.2964983333333437,3.7806688888888775,2.6435016666666566,2.159331111111123,3.4012794444444427,3.878694166666669,2.5387205555555576,2.061305833333331,3.477672777777768,3.952587500000012,2.4623272222222323,1.9874124999999885
3106,2010-07-04,3.0802,3.5736,5.94,2.8598000000000003,2.3664000000000005,3.12692666666666,3.627723333333346,2.81307333333334,2.3122766666666545,3.1388477777777704,3.646897777777774,2.80115222222223,2.2931022222222266,3.293312777777788,3.7782905555555444,2.646687222222212,2.161709444444456,3.401393333333332,3.8777388888888913,2.5386066666666682,2.062261111111109,3.4779300555555457,3.9526371666666784,2.4620699444444547,1.987362833333322
3107,2010-07-05,3.0608,3.5634,5.94,2.8792000000000004,2.3766000000000003,3.12832666666666,3.626830000000013,2.8116733333333404,2.3131699999999875,3.1359133333333253,3.6443733333333297,2.804086666666675,2.2956266666666707,3.2900066666666774,3.7758277777777662,2.649993333333323,2.164172222222234,3.401339999999999,3.8767450000000023,2.5386600000000015,2.063254999999998,3.4781765555555455,3.9526811666666783,2.461823444444455,1.987318833333322
3108,2010-07-06,3.0276,3.5474,5.94,2.9124000000000003,2.3926000000000003,3.1286199999999935,3.625403333333346,2.811380000000007,2.314596666666654,3.1320055555555477,3.6416111111111076,2.8079944444444527,2.298388888888893,3.286373333333344,3.773248333333322,2.6536266666666566,2.1667516666666784,3.4011944444444433,3.8757066666666686,2.538805555555557,2.0642933333333318,3.4783449999999903,3.95280627777779,2.46165500000001,1.9871937222222105
3109,2010-07-07,3.0358,3.5498,5.94,2.9042000000000003,2.3902000000000005,3.12949666666666,3.6242833333333464,2.8105033333333402,2.315716666666654,3.12805777777777,3.63857333333333,2.8119422222222306,2.3014266666666705,3.2827883333333436,3.7705727777777667,2.6572116666666568,2.1694272222222337,3.4010716666666663,3.874675000000002,2.538928333333334,2.0653249999999983,3.4785883888888787,3.952865888888901,2.4614116111111217,1.9871341111110996
3110,2010-07-08,3.0466,3.5737,5.94,2.8934,2.3663000000000003,3.1302499999999935,3.6239733333333466,2.809750000000007,2.316026666666654,3.1244377777777697,3.6357399999999958,2.8155622222222307,2.3042600000000046,3.279263333333344,3.7680299999999893,2.6607366666666565,2.171970000000011,3.400877499999999,3.873768333333335,2.5391225000000013,2.0662316666666656,3.478811833333323,3.9528950555555675,2.4611881666666773,1.9871049444444329
3111,2010-07-09,3.0119,3.5732,5.94,2.9281000000000006,2.3668000000000005,3.1295999999999933,3.6233733333333467,2.810400000000007,2.3166266666666537,3.120432222222214,3.6329011111111065,2.8195677777777863,2.307098888888894,3.2755455555555657,3.7654844444444344,2.6644544444444347,2.174515555555566,3.4004819444444436,3.8728466666666685,2.5395180555555568,2.067153333333332,3.478923222222212,3.9528917222222337,2.461076777777788,1.9871082777777667
3112,2010-07-10,3.0119,3.5732,5.94,2.9281000000000006,2.3668000000000005,3.127953333333326,3.6224333333333467,2.8120466666666744,2.3175666666666537,3.116426666666659,3.630062222222217,2.8235733333333415,2.309937777777783,3.271757222222232,3.7629944444444345,2.668242777777768,2.177005555555566,3.3999169444444433,3.8717877777777794,2.540083055555557,2.068212222222221,3.4790789999999903,3.9529216111111225,2.46092100000001,1.9870783888888779
3113,2010-07-11,3.0119,3.5732,5.94,2.9281000000000006,2.3668000000000005,3.125963333333326,3.62098666666668,2.8140366666666745,2.3190133333333205,3.112419999999992,3.627321111111106,2.827580000000008,2.3126788888888945,3.267867777777788,3.760502777777768,2.6721322222222126,2.179497222222232,3.3991477777777765,3.870564722222224,2.540852222222224,2.0694352777777762,3.4792347777777684,3.9529515000000113,2.460765222222232,1.9870484999999891
3114,2010-07-12,2.997,3.5758,5.94,2.9430000000000005,2.3642000000000003,3.1234666666666593,3.6198100000000135,2.816533333333341,2.320189999999987,3.1085744444444368,3.624952222222217,2.8314255555555636,2.3150477777777834,3.2638000000000096,3.757858888888879,2.676199999999991,2.1821411111111213,3.398110833333332,3.8692377777777796,2.5418891666666683,2.070762222222221,3.4793822777777685,3.9529828333333445,2.460617722222232,1.9870171666666558
3115,2010-07-13,2.9758,3.5704,5.94,2.9642000000000004,2.3696000000000006,3.1198899999999927,3.618093333333347,2.8201100000000077,2.3219066666666532,3.104584444444437,3.622574444444439,2.8354155555555636,2.317425555555561,3.2596577777777878,3.755296111111101,2.6803422222222126,2.184703888888899,3.3970149999999983,3.8678958333333355,2.542985000000002,2.072104166666665,3.4795698333333243,3.9530006666666773,2.460430166666676,1.9869993333333231
3116,2010-07-14,2.9881,3.5544,5.94,2.9519,2.3856000000000006,3.116723333333326,3.615843333333347,2.823276666666674,2.3241566666666533,3.1007199999999924,3.6202855555555504,2.839280000000008,2.31971444444445,3.255803888888899,3.752646111111101,2.6841961111111012,2.1873538888888993,3.3959533333333316,3.8665094444444468,2.544046666666669,2.0734905555555536,3.4797001666666576,3.952999000000011,2.460299833333343,1.9870009999999896
3117,2010-07-15,2.9871,3.5429,5.94,2.9529000000000005,2.3971000000000005,3.113523333333326,3.6132100000000142,2.8264766666666743,2.326789999999986,3.0968411111111034,3.6177977777777723,2.843158888888897,2.322202222222228,3.2519444444444554,3.749932222222213,2.688055555555545,2.1900677777777875,3.3949324999999986,3.8651744444444462,2.545067500000002,2.074825555555554,3.47980488888888,3.9529623333333443,2.4601951111111204,1.987037666666656
3118,2010-07-16,3.0,3.5453,5.94,2.9400000000000004,2.3947000000000003,3.110753333333326,3.6106566666666806,2.8292466666666742,2.3293433333333198,3.0931055555555473,3.6153366666666615,2.846894444444453,2.324663333333339,3.2481566666666777,3.747231666666657,2.6918433333333227,2.192768333333343,3.393971944444443,3.8640091666666687,2.5460280555555572,2.0759908333333317,3.4800248333333244,3.9530121666666775,2.459975166666676,1.9869878333333229
3119,2010-07-17,3.0,3.5453,5.94,2.9400000000000004,2.3947000000000003,3.1080866666666593,3.608116666666681,2.831913333333341,2.3318833333333195,3.0893699999999917,3.6128755555555503,2.8506300000000087,2.32712444444445,3.2444022222222335,3.744529444444435,2.695597777777767,2.1954705555555654,3.3931077777777765,3.8628861111111132,2.546892222222224,2.077113888888887,3.4801313333333246,3.9529913888888997,2.459868666666676,1.9870086111111007
3120,2010-07-18,3.0,3.5453,5.94,2.9400000000000004,2.3947000000000003,3.100043333333326,3.6033400000000144,2.8399566666666742,2.336659999999986,3.0858999999999916,3.6104577777777727,2.8541000000000087,2.3295422222222277,3.2405722222222337,3.7418266666666575,2.6994277777777667,2.198173333333343,3.3923244444444434,3.861853333333336,2.547675555555557,2.0781466666666644,3.480237833333325,3.952970611111122,2.4597621666666756,1.9870293888888786
3121,2010-07-19,2.9805,3.5379,5.94,2.9595000000000002,2.4021000000000003,3.091349999999993,3.598316666666681,2.8486500000000072,2.3416833333333194,3.0823777777777694,3.6081577777777727,2.857622222222231,2.3318422222222277,3.2366922222222336,3.73919388888888,2.7033077777777668,2.2008061111111203,3.3915186111111097,3.860769444444447,2.5484813888888906,2.0792305555555535,3.4803334999999915,3.952945722222233,2.459666500000009,1.9870542777777676
3122,2010-07-20,3.0222,3.5428,5.94,2.9178,2.3972,3.08404666666666,3.593456666666681,2.8559533333333404,2.346543333333319,3.079491111111103,3.606131111111106,2.8605088888888974,2.3338688888888943,3.2329744444444555,3.7365483333333245,2.707025555555545,2.203451666666676,3.39082861111111,3.8596991666666685,2.5491713888888903,2.080300833333332,3.4804913888888804,3.9528390555555664,2.45950861111112,1.987160944444434
3123,2010-07-21,3.0122,3.5359,5.94,2.9278000000000004,2.4041000000000006,3.0760899999999936,3.588816666666681,2.863910000000007,2.3511833333333194,3.07673777777777,3.604362222222217,2.8632622222222306,2.3356377777777833,3.2292005555555665,3.73385888888888,2.710799444444434,2.2061411111111204,3.3901108333333316,3.858609722222224,2.5498891666666688,2.081390277777776,3.480643388888881,3.9527225000000104,2.4593566111111196,1.98727749999999
3124,2010-07-22,3.023,3.5313,5.94,2.9170000000000003,2.4087000000000005,3.069613333333327,3.584346666666681,2.8703866666666733,2.3556533333333194,3.0744233333333257,3.602767777777773,2.8655766666666747,2.3372322222222275,3.225486666666678,3.73114388888888,2.7145133333333225,2.2088561111111202,3.389451666666665,3.8574761111111133,2.550548333333335,2.082523888888887,3.480858222222214,3.9527283888888993,2.4591417777777864,1.987271611111101
3125,2010-07-23,3.0401,3.5369,5.94,2.8999000000000006,2.4031000000000002,3.06365666666666,3.579396666666681,2.8763433333333404,2.3606033333333194,3.0722988888888816,3.6012355555555504,2.867701111111119,2.33876444444445,3.221867777777789,3.7284599999999912,2.7181322222222115,2.211540000000009,3.3887605555555536,3.856375833333336,2.551239444444447,2.0836241666666644,3.4810794999999914,3.952748277777788,2.458920500000009,1.9872517222222124
3126,2010-07-24,3.0401,3.5369,5.94,2.8999000000000006,2.4031000000000002,3.0573399999999933,3.574736666666681,2.882660000000007,2.3652633333333193,3.0701744444444374,3.5997033333333284,2.869825555555563,2.340296666666672,3.2183177777777896,3.7258316666666573,2.721682222222211,2.214168333333343,3.387987777777776,3.8552280555555583,2.5520122222222246,2.084771944444442,3.481280833333325,3.952727166666677,2.4587191666666754,1.9872728333333236
3127,2010-07-25,3.0401,3.5369,5.94,2.8999000000000006,2.4031000000000002,3.050953333333326,3.5705300000000144,2.8890466666666743,2.369469999999986,3.0686711111111036,3.5984422222222174,2.871328888888897,2.341557777777783,3.2149883333333453,3.723153333333324,2.725011666666655,2.2168466666666764,3.387213333333331,3.8541080555555585,2.552786666666669,2.085891944444442,3.4814821666666584,3.952706055555566,2.458517833333342,1.9872939444444344
3128,2010-07-26,3.0758,3.5585,5.94,2.8642000000000003,2.3815000000000004,3.0457566666666596,3.5670433333333476,2.894243333333341,2.372956666666653,3.0675255555555485,3.597353333333328,2.872474444444452,2.3426466666666723,3.2121327777777897,3.7206449999999904,2.7278672222222107,2.21935500000001,3.3864349999999983,3.853077500000003,2.553565000000002,2.0869224999999973,3.4817033333333245,3.952696944444455,2.458296666666676,1.9873030555555453
3129,2010-07-27,3.0473,3.568,5.94,2.8927000000000005,2.3720000000000003,3.039609999999993,3.5638733333333477,2.9003900000000074,2.3761266666666527,3.066151111111104,3.5964788888888837,2.8738488888888964,2.3435211111111167,3.209179444444456,3.718106111111102,2.7308205555555443,2.2218938888888986,3.3855774999999984,3.8520733333333363,2.554422500000002,2.087926666666664,3.4818664999999913,3.9527463333333444,2.458133500000009,1.987253666666656
3130,2010-07-28,3.0564,3.5739,5.94,2.8836000000000004,2.3661000000000003,3.0352499999999925,3.561336666666681,2.904750000000008,2.3786633333333196,3.0648666666666595,3.5955199999999947,2.875133333333341,2.3444800000000057,3.206346111111123,3.7155733333333236,2.7336538888888775,2.2244266666666768,3.3847452777777756,3.851085555555559,2.555254722222225,2.088914444444441,3.4821533333333248,3.952870777777789,2.4578466666666756,1.9871292222222112
3131,2010-07-29,3.0625,3.5741,5.94,2.8775000000000004,2.3659000000000003,3.0331199999999923,3.5593900000000143,2.906880000000008,2.380609999999986,3.063714444444437,3.5946388888888836,2.8762855555555635,2.345361111111117,3.203546666666678,3.713041666666657,2.7364533333333223,2.2269583333333434,3.383939999999998,3.85003666666667,2.556060000000002,2.0899633333333303,3.4823779999999918,3.9529078333333443,2.4576220000000086,1.9870921666666561
3132,2010-07-30,3.0715,3.5769,5.94,2.8685000000000005,2.3631,3.0322099999999925,3.558716666666681,2.907790000000008,2.3812833333333194,3.062662222222215,3.5937888888888843,2.8773377777777855,2.346211111111116,3.2007972222222336,3.710525555555546,2.7392027777777668,2.2294744444444543,3.38304722222222,3.849045833333337,2.5569527777777803,2.0909541666666636,3.482518055555547,3.952767500000011,2.4574819444444533,1.9872324999999895
3133,2010-07-31,3.0715,3.5769,5.94,2.8685000000000005,2.3631,3.031276666666659,3.5580333333333476,2.9087233333333415,2.381966666666653,3.061609999999993,3.592938888888885,2.8783900000000076,2.3470611111111155,3.198071111111123,3.7082299999999906,2.7419288888888773,2.23177000000001,3.382106944444442,3.848042500000003,2.5578930555555583,2.0919574999999972,3.482735166666658,3.9526817222222332,2.4572648333333422,1.9873182777777672
3134,2010-08-01,3.0715,3.5769,5.94,2.8685000000000005,2.3631,3.0309866666666587,3.5581433333333474,2.9090133333333417,2.381856666666653,3.060557777777771,3.592088888888885,2.8794422222222296,2.3479111111111153,3.1956438888889003,3.7059927777777686,2.7443561111111,2.234007222222232,3.3813174999999975,3.8471413888888923,2.558682500000003,2.092858611111108,3.4829522777777693,3.952595944444455,2.457047722222231,1.9874040555555452
3135,2010-08-02,3.0813,3.5819,5.94,2.8587000000000002,2.3581000000000003,3.031023333333325,3.558420000000014,2.908976666666675,2.3815799999999863,3.059501111111104,3.5911255555555517,2.8804988888888965,2.3488744444444487,3.193182222222234,3.7038366666666573,2.7468177777777663,2.236163333333343,3.380557777777775,3.8462716666666696,2.5594422222222253,2.0937283333333307,3.483174833333325,3.952512944444455,2.4568251666666754,1.9874870555555453
3136,2010-08-03,3.0967,3.5699,5.94,2.8433000000000006,2.3701000000000003,3.0315733333333252,3.558296666666681,2.908426666666675,2.3817033333333195,3.0586555555555486,3.590149999999997,2.881344444444452,2.3498500000000035,3.1908255555555676,3.7015861111111015,2.749174444444433,2.238413888888899,3.379840833333331,3.8453686111111143,2.5601591666666694,2.094631388888886,3.483387055555547,3.9524117777777885,2.4566129444444536,1.9875882222222119
3137,2010-08-04,3.059,3.569,5.94,2.8810000000000002,2.3710000000000004,3.031513333333325,3.558483333333348,2.9084866666666755,2.3815166666666525,3.05745666666666,3.589152222222219,2.8825433333333406,2.350847777777781,3.1883238888889007,3.699302777777768,2.7516761111110997,2.2406972222222326,3.379019166666664,3.8444630555555586,2.5609808333333364,2.095536944444442,3.4836423333333246,3.9524036111111216,2.4563576666666758,1.9875963888888788
3138,2010-08-05,3.0439,3.5737,5.94,2.8961000000000006,2.3663000000000003,3.0320566666666577,3.5593600000000145,2.9079433333333427,2.380639999999986,3.05674666666666,3.5888122222222187,2.8832533333333403,2.3511877777777817,3.1857383333333447,3.6970455555555457,2.7542616666666557,2.2429544444444547,3.3780708333333305,3.8435527777777807,2.56192916666667,2.0964472222222197,3.4838636666666583,3.9523775555555662,2.456136333333342,1.9876224444444341
3139,2010-08-06,3.0272,3.5707,5.94,2.9128000000000003,2.3693000000000004,3.0317699999999914,3.5600566666666813,2.908230000000009,2.379943333333319,3.0558511111111044,3.588438888888885,2.884148888888896,2.351561111111115,3.1830600000000113,3.6947716666666564,2.756939999999989,2.245228333333344,3.377003055555553,3.842700000000003,2.5629969444444476,2.0972999999999975,3.484085055555547,3.952348500000011,2.4559149444444532,1.9876514999999895
3140,2010-08-07,3.0272,3.5707,5.94,2.9128000000000003,2.3693000000000004,3.0311233333333245,3.559956666666681,2.908876666666676,2.3800433333333193,3.0549555555555488,3.588065555555551,2.8850444444444516,2.351934444444449,3.180621666666678,3.6924411111111013,2.7593783333333226,2.247558888888899,3.375939166666664,3.841918055555558,2.5640608333333366,2.0980819444444423,3.4842880555555475,3.9522865000000107,2.455711944444453,1.9877134999999897
